timestamp,price,volume,market_cap,coin
2025-08-09 00:00:00,1.0519333380711633,233560882.31360894,1049511916.9673572,fartcoin
2025-08-10 00:00:00,1.092774776892677,200372670.84895712,1093679732.8162365,fartcoin
2025-08-11 00:00:00,1.0878422247503874,177684827.31214422,1087744584.6490872,fartcoin
2025-08-12 00:00:00,0.8817626691874006,316168327.06869406,883119313.0524051,fartcoin
2025-08-13 00:00:00,1.0618600655353694,527013085.2082273,1062409272.7912623,fartcoin
2025-08-14 00:00:00,1.1305541953617,551614556.9753976,1130052760.6809633,fartcoin
2025-08-15 00:00:00,0.985375523546997,492225940.7712813,988667402.9753743,fartcoin
2025-08-16 00:00:00,0.9293627007001,253881771.3681012,929263821.3541057,fartcoin
2025-08-17 00:00:00,0.9409495880479568,127910894.59437473,941612984.3097339,fartcoin
2025-08-18 00:00:00,0.9649520503538482,167954266.88964793,964868506.958091,fartcoin
2025-08-19 00:00:00,0.9078664732399155,215599916.02550837,907854475.64367,fartcoin
2025-08-20 00:00:00,0.8512988787740385,223616649.5193656,853310657.068521,fartcoin
2025-08-21 00:00:00,0.9155065108692539,189321097.45670867,916372052.8630527,fartcoin
2025-08-22 00:00:00,0.8672842507304902,146489095.44145492,866290370.1736094,fartcoin
2025-08-23 00:00:00,0.9749952819612032,334094288.2457369,974954440.3643326,fartcoin
2025-08-24 00:00:00,0.951424634690275,165557664.53256378,951267374.8405141,fartcoin
2025-08-25 00:00:00,0.9398305349555176,233297257.7132885,944565154.0330833,fartcoin
2025-08-26 00:00:00,0.7836361345224041,272917520.5479005,784544211.7677407,fartcoin
2025-08-27 00:00:00,0.8098783875332185,214109201.4903655,808554500.5181439,fartcoin
2025-08-28 00:00:00,0.8068386450107479,188309409.3372721,807470641.6597465,fartcoin
2025-08-29 00:00:00,0.8483735560749818,163503387.79913878,848547349.6518755,fartcoin
2025-08-30 00:00:00,0.7693203407926431,257266956.31417704,769269974.0162116,fartcoin
2025-08-31 00:00:00,0.7845384919328837,95339401.32687497,784930031.1820693,fartcoin
2025-09-01 00:00:00,0.755212950096,96880533.6105347,755370941.6953089,fartcoin
2025-09-02 00:00:00,0.7127026037029863,170744688.14262673,711898187.1419456,fartcoin
2025-09-03 00:00:00,0.7934376885312305,221440229.08171156,793650281.9802736,fartcoin
2025-09-04 00:00:00,0.7929605296220904,150561526.77904534,793232054.3455721,fartcoin
2025-09-05 00:00:00,0.7491265455641017,124164848.21232729,749482380.4446521,fartcoin
2025-09-06 00:00:00,0.7491821148447171,148185700.097968,748827283.0701869,fartcoin
2025-09-07 00:00:00,0.7307196373746557,59463051.22134287,730873398.1922692,fartcoin
2025-09-08 00:00:00,0.7607236224204478,79940355.86641157,760953065.7408623,fartcoin
2025-09-09 00:00:00,0.8188999198984969,206980490.2521937,818484741.859444,fartcoin
2025-09-10 00:00:00,0.8333837221641598,213433628.16560528,832918629.1962609,fartcoin
2025-09-11 00:00:00,0.879419865055312,239951517.0187,878569862.0493025,fartcoin
2025-09-12 00:00:00,0.8952480447459553,180279554.72424704,895393487.6735516,fartcoin
2025-09-13 00:00:00,0.9020459455395368,198034462.57906982,902212474.3436307,fartcoin
2025-09-14 00:00:00,0.9529087172885105,206874117.37639856,952892477.7969083,fartcoin
